"X","Y","DateTime","ID","wet_recurse$revisits","revisits"
1116900.0978154,-2053492.80950262,2014-11-01 17:17:00,"MET.K3",71,71
1116354.47949227,-2053901.48310247,2014-11-01 18:16:00,"MET.K3",36,36
1116429.20596424,-2053614.72994519,2014-11-01 19:16:00,"MET.K3",44,44
1116763.93803043,-2053273.37070818,2014-11-01 20:16:00,"MET.K3",69,69
1117322.0030243,-2052481.38861121,2014-11-01 21:18:00,"MET.K3",22,22
1126977.66386617,-2091542.79544698,2014-11-06 11:10:00,"MET.K3",23,23
1126989.11604801,-2091517.222841,2014-11-06 12:11:00,"MET.K3",23,23
1126974.51021077,-2091531.56488013,2014-11-06 13:10:00,"MET.K3",23,23
1126835.56009348,-2091515.77472819,2014-11-06 14:11:00,"MET.K3",22,22
1126825.93423255,-2091539.55530987,2014-11-06 15:10:00,"MET.K3",21,21
1117312.72451865,-2066196.72464849,2014-11-10 00:10:00,"MET.K3",76,76
1127552.8385363,-2092027.50552146,2014-11-12 16:41:00,"MET.K3",26,26
1126106.76494887,-2093714.37001513,2014-11-12 18:40:00,"MET.K3",23,23
1127165.98042178,-2092138.72968369,2014-11-13 00:41:00,"MET.K3",25,25
1127379.30516616,-2091674.95160061,2014-11-13 01:41:00,"MET.K3",29,29
1127295.38092119,-2091755.56700947,2014-11-14 19:15:00,"MET.K3",29,29
1127307.86849496,-2091488.99310775,2014-11-14 20:16:00,"MET.K3",27,27
1126098.58168593,-2090589.96324104,2014-11-16 07:15:00,"MET.K3",25,25
1127053.24942041,-2091552.75066314,2014-11-16 08:15:00,"MET.K3",23,23
1127566.69856745,-2092035.38839558,2014-11-16 09:15:00,"MET.K3",25,25
1127269.09373483,-2091854.80626368,2014-11-16 14:16:00,"MET.K3",30,30
1126200.09332435,-2093563.61421385,2014-11-17 16:01:00,"MET.K3",21,21
1127253.13452552,-2091489.00763361,2014-11-19 09:59:00,"MET.K3",26,26
1126206.7785256,-2093732.56143057,2014-11-19 15:59:00,"MET.K3",21,21
1127199.58824174,-2091769.03553714,2014-11-19 17:00:00,"MET.K3",29,29
1118732.3502041,-2080129.90987545,2014-11-20 23:59:00,"MET.K3",62,62
1119149.04987033,-2079706.13927153,2014-11-21 00:59:00,"MET.K3",22,22
1118341.43907131,-2080092.93445226,2014-11-22 21:28:00,"MET.K3",48,48
1119143.90449362,-2080022.97452242,2014-11-22 22:27:00,"MET.K3",56,56
1119823.70850465,-2080458.80789428,2014-11-23 19:27:00,"MET.K3",22,22
1118727.97207727,-2080101.95836843,2014-11-23 20:28:00,"MET.K3",61,61
1117590.53373964,-2066404.14349278,2014-11-24 20:29:00,"MET.K3",72,72
1117620.82817312,-2066017.70072547,2014-11-24 21:27:00,"MET.K3",72,72
1120204.04484312,-2080762.42430509,2014-11-28 07:19:00,"MET.K3",21,21
1118765.60946843,-2080353.46397225,2014-11-28 14:46:00,"MET.K3",64,64
1126062.70385568,-2090132.65747225,2014-11-29 19:30:00,"MET.K3",22,22
1125760.24432998,-2090886.40193883,2014-11-29 21:57:00,"MET.K3",21,21
1127282.78758337,-2091920.16029111,2014-11-30 02:22:00,"MET.K3",32,32
1118729.431821,-2080111.2751781,2014-11-30 23:22:00,"MET.K3",61,61
1118970.82637043,-2079807.78755057,2014-12-01 00:22:00,"MET.K3",53,53
1125713.72999447,-2054375.53905264,2014-12-03 07:22:00,"MET.K3",21,21
1121281.40262992,-2053331.24048227,2014-12-03 09:22:00,"MET.K3",27,27
1117215.41272088,-2053041.45813598,2014-12-03 13:23:00,"MET.K3",67,67
1117591.26407199,-2053014.71477631,2014-12-03 14:22:00,"MET.K3",35,35
1117632.76998262,-2053043.8663689,2014-12-03 15:22:00,"MET.K3",32,32
1116966.98964208,-2053120.53167133,2014-12-03 16:22:00,"MET.K3",68,68
1118681.56865767,-2052121.37877935,2014-12-04 00:22:00,"MET.K3",21,21
1116811.91097361,-2053321.26698642,2014-12-04 03:22:00,"MET.K3",71,71
1116828.92597708,-2053232.84136358,2014-12-04 04:22:00,"MET.K3",71,71
1117114.45763875,-2053045.6006345,2014-12-04 05:23:00,"MET.K3",70,70
1121105.74158816,-2053130.85947918,2014-12-04 11:22:00,"MET.K3",27,27
1127143.92784044,-2047193.8586189,2014-12-09 10:48:00,"MET.K3",23,23
1127561.39085299,-2046768.16787851,2014-12-09 13:48:00,"MET.K3",21,21
1127798.96257146,-2046108.52771336,2014-12-09 14:47:00,"MET.K3",39,39
1128265.38076103,-2046240.65472407,2014-12-09 15:47:00,"MET.K3",28,28
1130657.24462027,-2044980.76140958,2014-12-09 22:47:00,"MET.K3",22,22
1130739.29875447,-2045122.5244249,2014-12-09 23:47:00,"MET.K3",22,22
1130629.72937888,-2045332.13295868,2014-12-10 00:47:00,"MET.K3",22,22
1130613.57024877,-2045392.78530637,2014-12-10 01:47:00,"MET.K3",21,21
1130613.99776963,-2045379.82035625,2014-12-10 02:47:00,"MET.K3",21,21
1129383.34534215,-2046633.41222,2014-12-10 07:47:00,"MET.K3",22,22
1129010.20664297,-2046732.37036067,2014-12-10 08:47:00,"MET.K3",27,27
1128573.9128047,-2046545.58948078,2014-12-10 11:48:00,"MET.K3",25,25
1128165.80226058,-2046901.12228601,2014-12-10 12:50:00,"MET.K3",22,22
1127850.73525893,-2046364.22831536,2014-12-10 13:47:00,"MET.K3",39,39
1127645.68717061,-2045871.74446408,2014-12-10 14:47:00,"MET.K3",36,36
1128967.36686875,-2044645.15969423,2014-12-10 17:47:00,"MET.K3",22,22
1126680.91208566,-2046742.98175974,2014-12-11 06:47:00,"MET.K3",36,36
1126508.94595303,-2047184.1491875,2014-12-11 07:47:00,"MET.K3",57,57
1126597.03881971,-2047843.34524981,2014-12-11 08:47:00,"MET.K3",30,30
1128442.4509096,-2048174.67004771,2014-12-12 08:47:00,"MET.K3",30,30
1128608.67452512,-2047533.08104244,2014-12-12 09:47:00,"MET.K3",24,24
1129161.07626858,-2047202.70532224,2014-12-12 10:47:00,"MET.K3",24,24
1133275.49257039,-2045556.76998783,2014-12-12 17:47:00,"MET.K3",27,27
1133032.40716985,-2046216.22461086,2014-12-12 18:47:00,"MET.K3",24,24
1129601.11748099,-2044695.67130878,2014-12-13 09:47:00,"MET.K3",26,26
1129561.85664415,-2045028.1103497,2014-12-13 10:48:00,"MET.K3",26,26
1129360.6055945,-2044850.91464616,2014-12-13 11:47:00,"MET.K3",24,24
1129103.63223581,-2044807.23449159,2014-12-13 12:47:00,"MET.K3",22,22
1126258.31611641,-2046462.15736127,2014-12-13 22:47:00,"MET.K3",39,39
1126048.44298962,-2046494.21458801,2014-12-13 23:47:00,"MET.K3",39,39
1126041.31087466,-2046495.83417584,2014-12-14 00:47:00,"MET.K3",39,39
1126039.240457,-2046505.03686876,2014-12-14 01:47:00,"MET.K3",39,39
1126044.30115978,-2046512.61771701,2014-12-14 02:47:00,"MET.K3",41,41
1126021.74430054,-2046498.90190061,2014-12-14 03:49:00,"MET.K3",38,38
1126100.99107399,-2046510.76725301,2014-12-14 04:47:00,"MET.K3",43,43
1126115.82504729,-2046652.15431121,2014-12-14 05:47:00,"MET.K3",45,45
1126247.01996465,-2046752.85837059,2014-12-14 06:47:00,"MET.K3",52,52
1126557.31040949,-2046896.51559575,2014-12-14 07:47:00,"MET.K3",44,44
1126733.5571534,-2047080.27744432,2014-12-14 08:47:00,"MET.K3",45,45
1126798.72105538,-2047089.83139273,2014-12-14 09:48:00,"MET.K3",41,41
1126905.85672357,-2046844.91305191,2014-12-14 10:48:00,"MET.K3",35,35
1127654.54477815,-2046087.09935352,2014-12-14 11:48:00,"MET.K3",39,39
1128442.86118803,-2046978.8318901,2014-12-14 12:47:00,"MET.K3",24,24
1128614.88427271,-2046860.26959995,2014-12-14 13:47:00,"MET.K3",22,22
1129018.61904773,-2046799.39304458,2014-12-14 14:47:00,"MET.K3",24,24
1129028.49447692,-2046821.96671389,2014-12-14 15:48:00,"MET.K3",25,25
1129273.06819577,-2046542.64049427,2014-12-14 16:47:00,"MET.K3",21,21
1129638.75926643,-2046992.24455436,2014-12-15 10:48:00,"MET.K3",26,26
1129733.32272693,-2046593.02786525,2014-12-15 11:47:00,"MET.K3",21,21
1129530.76530332,-2045434.9809697,2014-12-15 12:47:00,"MET.K3",25,25
1129580.99624135,-2044500.33265656,2014-12-15 13:48:00,"MET.K3",21,21
1130142.0164538,-2044824.72509373,2014-12-15 14:47:00,"MET.K3",25,25
1128388.52437512,-2046317.00968585,2014-12-28 09:36:00,"MET.K3",26,26
1128850.49099005,-2046691.8878915,2014-12-28 10:35:00,"MET.K3",25,25
1128738.32956675,-2047088.67030826,2014-12-28 11:36:00,"MET.K3",26,26
1128749.11884587,-2047137.23007651,2014-12-28 12:35:00,"MET.K3",26,26
1128513.94382465,-2047238.87997329,2014-12-28 13:35:00,"MET.K3",29,29
1128350.03630894,-2047595.02434485,2014-12-28 14:36:00,"MET.K3",25,25
1128393.38084491,-2047998.77568605,2014-12-28 15:37:00,"MET.K3",25,25
1128596.23499099,-2048663.63640967,2014-12-28 16:35:00,"MET.K3",24,24
1120498.73075188,-2053465.14896592,2014-12-29 10:26:00,"MET.K3",31,31
1120658.85043535,-2053653.89403629,2014-12-29 11:26:00,"MET.K3",29,29
1120744.73631587,-2053569.56432584,2014-12-29 12:25:00,"MET.K3",31,31
1120586.01017494,-2053555.1216333,2014-12-29 13:26:00,"MET.K3",32,32
1121110.92367376,-2053785.42691097,2014-12-29 14:25:00,"MET.K3",23,23
1117486.32069026,-2066239.46540915,2014-12-30 02:26:00,"MET.K3",76,76
1123437.75663681,-2112096.66232205,2015-01-05 18:02:00,"MET.K3",27,27
1123399.16272982,-2112247.39292174,2015-01-06 01:01:00,"MET.K3",28,28
1123144.32366624,-2102102.79415874,2015-01-08 09:27:00,"MET.K3",22,22
1122839.65746196,-2101927.5661757,2015-01-08 13:28:00,"MET.K3",23,23
1122737.26199459,-2101824.01593616,2015-01-08 14:27:00,"MET.K3",23,23
1122948.48898505,-2101786.60365727,2015-01-08 15:27:00,"MET.K3",22,22
1122901.42212906,-2101822.10481968,2015-01-08 16:27:00,"MET.K3",22,22
1119101.07340034,-2099538.96009436,2015-01-09 20:27:00,"MET.K3",41,41
1119139.45470176,-2099605.12376292,2015-01-09 21:27:00,"MET.K3",40,40
1122987.86203587,-2101717.47224389,2015-01-10 10:27:00,"MET.K3",23,23
1123074.361772,-2102031.84862068,2015-01-10 12:29:00,"MET.K3",24,24
1123069.07433703,-2102031.67121055,2015-01-10 13:28:00,"MET.K3",24,24
1123065.39632914,-2101825.75204012,2015-01-10 14:27:00,"MET.K3",25,25
1123204.30062537,-2101787.76950051,2015-01-10 15:27:00,"MET.K3",23,23
1123342.37931635,-2101879.54328168,2015-01-10 16:28:00,"MET.K3",24,24
1123256.22557108,-2101923.00153464,2015-01-10 17:28:00,"MET.K3",24,24
1122922.69627687,-2101819.11072498,2015-01-10 18:27:00,"MET.K3",21,21
1122895.20938069,-2101586.43793459,2015-01-12 12:28:00,"MET.K3",22,22
1119025.13254165,-2099593.90225392,2015-01-12 20:26:00,"MET.K3",39,39
1118872.20571919,-2098939.95395925,2015-01-13 09:27:00,"MET.K3",22,22
1118942.83571619,-2098938.59697211,2015-01-13 10:29:00,"MET.K3",21,21
1119057.16769185,-2099585.69873857,2015-01-13 11:27:00,"MET.K3",40,40
1118815.92532876,-2099729.68588522,2015-01-13 18:52:00,"MET.K3",36,36
1119311.34040471,-2099106.59092937,2015-01-13 19:52:00,"MET.K3",24,24
1119541.09085573,-2099731.59127501,2015-01-13 22:52:00,"MET.K3",26,26
1119062.98521465,-2099622.97083762,2015-01-14 18:51:00,"MET.K3",40,40
1123043.62767828,-2090869.73900998,2015-01-15 13:52:00,"MET.K3",24,24
1123007.58178911,-2090838.87357139,2015-01-15 14:52:00,"MET.K3",24,24
1122656.83401865,-2090556.49625496,2015-01-15 15:52:00,"MET.K3",27,27
1118715.63570739,-2080583.54408601,2015-01-16 19:49:00,"MET.K3",59,59
1118827.42061447,-2079764.13196142,2015-01-16 20:49:00,"MET.K3",52,52
1116300.63139623,-2054035.05784455,2015-01-17 23:49:00,"MET.K3",35,35
1116931.55329111,-2053286.21541707,2015-01-18 00:48:00,"MET.K3",71,71
1117291.65793677,-2052599.04219428,2015-01-18 01:49:00,"MET.K3",30,30
1117327.25476821,-2053247.13544906,2015-01-19 20:48:00,"MET.K3",64,64
1117278.52758091,-2053277.06947702,2015-01-19 21:49:00,"MET.K3",67,67
1116773.28396703,-2053203.23390245,2015-01-19 22:48:00,"MET.K3",70,70
1117207.5506791,-2053284.03694778,2015-01-20 13:49:00,"MET.K3",69,69
1117396.46471623,-2053240.11107227,2015-01-20 14:49:00,"MET.K3",55,55
1123577.91278365,-2047256.96175276,2015-01-22 10:16:00,"MET.K3",27,27
1123485.04366543,-2047120.451571,2015-01-22 11:16:00,"MET.K3",29,29
1123425.35107868,-2047268.66738208,2015-01-22 12:15:00,"MET.K3",26,26
1123411.49708257,-2047422.0863997,2015-01-22 13:16:00,"MET.K3",25,25
1123530.28772153,-2047631.74400329,2015-01-22 14:16:00,"MET.K3",24,24
1128254.3454346,-2048244.49519702,2015-01-23 11:07:00,"MET.K3",26,26
1128771.71408812,-2048869.6522947,2015-01-23 12:07:00,"MET.K3",22,22
1129283.87582775,-2048202.38023992,2015-01-24 12:08:00,"MET.K3",29,29
1129176.23245182,-2048085.73526065,2015-01-24 13:08:00,"MET.K3",27,27
1129059.56426028,-2048028.12454291,2015-01-24 14:08:00,"MET.K3",25,25
1128877.89428309,-2048869.44126365,2015-01-24 16:17:00,"MET.K3",21,21
1129021.09075567,-2048390.25106409,2015-01-24 17:15:00,"MET.K3",27,27
1117685.8792731,-2053260.61871248,2015-01-26 11:43:00,"MET.K3",27,27
1117494.22014469,-2053170.98623514,2015-01-26 12:44:00,"MET.K3",39,39
1117686.25222732,-2052758.27528894,2015-01-26 13:43:00,"MET.K3",31,31
1117786.77353423,-2052603.97056082,2015-01-26 14:43:00,"MET.K3",27,27
1117902.22820669,-2052589.17768371,2015-01-26 15:43:00,"MET.K3",22,22
1117674.64667821,-2052570.67483622,2015-01-26 16:43:00,"MET.K3",26,26
1117256.27925665,-2052762.87424003,2015-01-26 17:43:00,"MET.K3",37,37
1120139.33455045,-2053366.31201264,2015-01-27 18:30:00,"MET.K3",27,27
1121317.46902844,-2053093.27395268,2015-01-28 12:29:00,"MET.K3",21,21
1116962.33762201,-2053318.7250964,2015-01-28 15:31:00,"MET.K3",71,71
1117287.24174903,-2053281.05897867,2015-01-29 22:29:00,"MET.K3",66,66
1123472.89503499,-2047492.68403226,2015-01-30 21:56:00,"MET.K3",24,24
1123507.49278747,-2047408.53463724,2015-01-30 22:55:00,"MET.K3",24,24
1123720.3615735,-2047500.76296934,2015-01-30 23:55:00,"MET.K3",29,29
1123710.22625749,-2047431.83797478,2015-01-31 00:55:00,"MET.K3",28,28
1123745.8808494,-2047423.73312983,2015-01-31 03:55:00,"MET.K3",29,29
1123665.96010638,-2047378.48473208,2015-01-31 04:55:00,"MET.K3",25,25
1123694.71175778,-2047310.82942528,2015-01-31 05:58:00,"MET.K3",24,24
1123547.24370124,-2047220.73665117,2015-01-31 06:56:00,"MET.K3",28,28
1123512.90338299,-2047134.33827789,2015-01-31 07:55:00,"MET.K3",27,27
1124644.14819151,-2047173.14443213,2015-01-31 08:55:00,"MET.K3",34,34
1125362.43274544,-2047502.54198777,2015-01-31 09:55:00,"MET.K3",42,42
1125784.90630846,-2047516.37784851,2015-01-31 10:55:00,"MET.K3",36,36
1125964.53515004,-2047488.89228998,2015-01-31 11:55:00,"MET.K3",45,45
1125990.07937046,-2047519.39303959,2015-01-31 12:55:00,"MET.K3",43,43
1126059.20787655,-2047569.86113936,2015-01-31 13:55:00,"MET.K3",42,42
1126603.44992593,-2047378.20818628,2015-01-31 14:56:00,"MET.K3",44,44
1126900.09030316,-2047074.61699688,2015-01-31 15:55:00,"MET.K3",34,34
1128783.97154839,-2046024.09764349,2015-01-31 16:56:00,"MET.K3",21,21
1129522.16878122,-2045158.44205582,2015-01-31 17:56:00,"MET.K3",23,23
1103809.14846452,-2064508.0181321,2013-11-01 08:26:00,"MET.K4",24,24
1103707.13837443,-2064714.18784775,2013-11-01 15:31:00,"MET.K4",21,21
1103790.49598926,-2064483.32974854,2013-11-01 16:32:00,"MET.K4",24,24
1103804.67873521,-2064481.92957596,2013-11-01 17:31:00,"MET.K4",24,24
1107710.16286504,-2075634.91530845,2013-11-02 13:31:00,"MET.K4",44,44
1107742.28377436,-2075624.83172448,2013-11-02 14:31:00,"MET.K4",44,44
1107697.81055563,-2075634.51646475,2013-11-02 15:32:00,"MET.K4",44,44
1107767.01611678,-2075570.02647868,2013-11-02 16:32:00,"MET.K4",43,43
1107958.06603036,-2075233.30541123,2013-11-02 17:31:00,"MET.K4",35,35
1117336.4332158,-2066553.41557417,2013-11-03 06:31:00,"MET.K4",67,67
1121336.91956657,-2053364.56759201,2013-11-04 20:52:00,"MET.K4",27,27
1120921.27832696,-2053254.6116363,2013-11-04 21:52:00,"MET.K4",37,37
1117661.37262642,-2053361.77818523,2013-11-05 02:04:00,"MET.K4",27,27
1117656.49234935,-2053348.64354959,2013-11-05 03:04:00,"MET.K4",28,28
1117654.36469084,-2053359.69678961,2013-11-05 04:05:00,"MET.K4",27,27
1117449.94360093,-2053336.38382167,2013-11-05 05:06:00,"MET.K4",46,46
1116863.75155397,-2053304.40906966,2013-11-05 06:04:00,"MET.K4",72,72
1116943.60961608,-2065428.3634376,2013-11-05 20:36:00,"MET.K4",31,31
1117181.6594972,-2066042.29552721,2013-11-05 21:36:00,"MET.K4",75,75
1117291.85169403,-2066240.53304669,2013-11-06 08:36:00,"MET.K4",75,75
1117282.29727422,-2066262.46602833,2013-11-06 09:35:00,"MET.K4",74,74
1117314.80512322,-2066241.28216843,2013-11-06 10:35:00,"MET.K4",75,75
1117398.53136002,-2066275.52809884,2013-11-06 11:35:00,"MET.K4",76,76
1117273.74522876,-2066145.40176735,2013-11-06 12:35:00,"MET.K4",74,74
1117034.34775199,-2066169.10388548,2013-11-06 13:35:00,"MET.K4",70,70
1117179.57154023,-2066214.62425043,2013-11-06 14:35:00,"MET.K4",75,75
1117335.53660304,-2066364.30530106,2013-11-06 15:35:00,"MET.K4",74,74
1117281.75336794,-2066279.13187566,2013-11-06 16:35:00,"MET.K4",74,74
1117697.81565327,-2066691.2703131,2013-11-06 17:35:00,"MET.K4",23,23
1117338.84750518,-2066208.69963361,2013-11-07 11:35:00,"MET.K4",76,76
1117214.75170691,-2066165.72146784,2013-11-07 12:35:00,"MET.K4",76,76
1117209.46728645,-2066219.30685244,2013-11-07 13:35:00,"MET.K4",75,75
1117263.11666746,-2066254.42476183,2013-11-07 14:35:00,"MET.K4",75,75
1117276.08126264,-2066236.31016253,2013-11-07 15:35:00,"MET.K4",75,75
1117277.36277265,-2066251.18258959,2013-11-07 16:36:00,"MET.K4",75,75
1118734.41438753,-2080174.46950565,2013-11-08 11:35:00,"MET.K4",62,62
1118404.17405213,-2080011.57889451,2013-11-08 12:35:00,"MET.K4",53,53
1118393.28603074,-2079966.72902069,2013-11-08 13:35:00,"MET.K4",47,47
1118387.74879555,-2079973.96229142,2013-11-08 14:35:00,"MET.K4",47,47
1107703.28360276,-2075629.13279951,2013-11-09 07:35:00,"MET.K4",44,44
1107678.61018851,-2075682.08723356,2013-11-09 08:36:00,"MET.K4",42,42
1107715.93482944,-2075620.27436068,2013-11-09 09:35:00,"MET.K4",44,44
1107689.28698404,-2075624.97431905,2013-11-09 10:35:00,"MET.K4",44,44
1107694.87958311,-2075615.88796047,2013-11-09 11:36:00,"MET.K4",44,44
1107719.07622494,-2075687.10041571,2013-11-09 12:35:00,"MET.K4",43,43
1107713.81120095,-2075631.32655886,2013-11-09 13:35:00,"MET.K4",44,44
1107669.60839479,-2075687.35696252,2013-11-09 14:35:00,"MET.K4",42,42
1107899.00198644,-2075804.11925371,2013-11-09 15:35:00,"MET.K4",43,43
1107705.28763312,-2075621.78440411,2013-11-09 16:36:00,"MET.K4",44,44
1107615.45065421,-2075996.98950662,2013-11-10 12:36:00,"MET.K4",41,41
1107697.87031516,-2075632.6656747,2013-11-10 13:35:00,"MET.K4",44,44
1107698.04966515,-2075627.11108273,2013-11-10 14:35:00,"MET.K4",44,44
1107788.45403309,-2075179.638782,2013-11-10 15:35:00,"MET.K4",42,42
1103822.66955583,-2064638.18161042,2013-11-10 20:36:00,"MET.K4",23,23
1116755.44413453,-2065778.14268189,2013-11-11 09:04:00,"MET.K4",34,34
1117351.48320974,-2066092.3267371,2013-11-11 10:05:00,"MET.K4",75,75
1117350.26211157,-2066075.60327183,2013-11-11 11:05:00,"MET.K4",77,77
1117763.54874028,-2066302.27621574,2013-11-11 13:04:00,"MET.K4",73,73
1117758.70996769,-2066450.41878458,2013-11-11 14:05:00,"MET.K4",45,45
1117886.27522201,-2066495.36783436,2013-11-11 15:03:00,"MET.K4",22,22
1117361.54697823,-2066163.09675511,2013-11-13 19:15:00,"MET.K4",76,76
1117101.52351059,-2066006.3140318,2013-11-13 20:16:00,"MET.K4",73,73
1116944.86322239,-2065335.71756326,2013-11-13 21:15:00,"MET.K4",32,32
1117213.02266947,-2065134.9912136,2013-11-13 22:15:00,"MET.K4",28,28
1117477.03487481,-2065115.79727972,2013-11-13 23:15:00,"MET.K4",22,22
1117738.17180389,-2065293.01022922,2013-11-14 05:15:00,"MET.K4",21,21
1116989.00418068,-2065770.92765763,2013-11-14 06:15:00,"MET.K4",53,53
1117260.85466593,-2066215.42256233,2013-11-14 07:15:00,"MET.K4",74,74
1117272.17406194,-2066193.54717036,2013-11-14 08:15:00,"MET.K4",73,73
1117285.37932984,-2066168.02622657,2013-11-14 09:15:00,"MET.K4",74,74
1117296.09447345,-2066164.66770399,2013-11-14 10:15:00,"MET.K4",75,75
1117250.20000157,-2066216.92896451,2013-11-14 11:16:00,"MET.K4",73,73
1117157.12980806,-2065602.16168643,2013-11-14 13:15:00,"MET.K4",37,37
1117286.41443308,-2065919.6590907,2013-11-14 14:15:00,"MET.K4",76,76
1117293.0123696,-2066259.10751926,2013-11-14 15:15:00,"MET.K4",74,74
1117710.90444174,-2066128.15841357,2013-11-14 16:15:00,"MET.K4",73,73
1118570.81963186,-2080046.72838069,2013-11-17 02:40:00,"MET.K4",57,57
1103939.62577733,-2064462.14114129,2013-11-17 21:40:00,"MET.K4",21,21
1117327.33333523,-2066182.37081628,2013-11-18 10:49:00,"MET.K4",76,76
1117364.22671199,-2065430.95950136,2013-11-18 11:48:00,"MET.K4",31,31
1117031.26489672,-2065342.24285224,2013-11-18 12:49:00,"MET.K4",33,33
1117641.77514024,-2066025.79887831,2013-11-18 16:48:00,"MET.K4",72,72
1117291.67039166,-2066246.0883298,2013-11-26 23:56:00,"MET.K4",75,75
1117277.36277265,-2066251.18258959,2013-11-29 19:22:00,"MET.K4",75,75
1117577.25434976,-2066107.1107199,2013-11-29 20:22:00,"MET.K4",73,73
1117824.8668191,-2066048.46159037,2013-11-29 23:22:00,"MET.K4",23,23
1117344.95146597,-2066021.67091123,2013-11-30 00:22:00,"MET.K4",72,72
1117403.50387169,-2065689.90942091,2013-11-30 01:22:00,"MET.K4",46,46
1117485.60848866,-2065557.2667678,2013-11-30 02:22:00,"MET.K4",25,25
1117457.78515307,-2065814.02748944,2013-11-30 03:22:00,"MET.K4",74,74
1117297.89981632,-2066326.00144143,2013-11-30 04:22:00,"MET.K4",74,74
1119211.90543834,-2079674.84230233,2013-11-30 20:22:00,"MET.K4",23,23
1119047.5380103,-2080481.40085697,2013-11-30 21:22:00,"MET.K4",61,61
1122396.39355927,-2090636.80672127,2013-12-02 06:22:00,"MET.K4",27,27
1118481.49540579,-2080130.91511341,2013-12-03 04:22:00,"MET.K4",59,59
1118739.52463816,-2080180.19933561,2013-12-03 05:23:00,"MET.K4",62,62
1127416.50614646,-2092091.52557204,2013-12-05 01:57:00,"MET.K4",25,25
1127613.79806161,-2091842.28809372,2013-12-05 07:58:00,"MET.K4",24,24
1127292.39120749,-2091529.263029,2013-12-05 08:57:00,"MET.K4",28,28
1125736.85761636,-2090477.72287343,2013-12-05 13:57:00,"MET.K4",26,26
1125566.86817335,-2090861.38288469,2013-12-05 16:58:00,"MET.K4",25,25
1125625.76650373,-2090631.59791698,2013-12-05 19:57:00,"MET.K4",21,21
1126453.73465298,-2090266.27974299,2013-12-06 03:57:00,"MET.K4",21,21
1126129.28927733,-2090147.86766532,2013-12-06 10:58:00,"MET.K4",23,23
1126116.11576183,-2090382.89358362,2013-12-06 19:57:00,"MET.K4",26,26
1125582.14035148,-2092829.05934697,2013-12-06 21:57:00,"MET.K4",21,21
1125980.54562054,-2090213.33807596,2013-12-08 15:42:00,"MET.K4",24,24
